user_id,item_id,timestamp
13,75,1608699294
13,58,1608699703
13,199,1608700184
13,29,1608700199
13,199,1608700637
13,25,1608701093
13,123,1608701435
13,140,1608701664
15,86,1607800373
15,121,1607800540
15,156,1607800974
15,161,1607801140
15,10,1607801267
15,76,1607801408
15,151,1607801840
15,182,1607802025
15,108,1607802325
15,156,1607802381
15,76,1607802482
15,7,1607802796
15,153,1607803197
15,105,1607803548
15,121,1607803707
15,147,1607804271
15,161,1607804355
15,168,1607804760
15,92,1607804862
15,61,1607805314
15,94,1607805902
15,16,1607806133
15,139,1607806727
15,89,1607807017
15,84,1607807117
15,71,1607807253
16,46,1607613385
16,191,1607613389
16,146,1607613684
16,185,1607614048
17,116,1607855964
17,181,1607856350
17,36,1607856401
17,40,1607856788
17,187,1607857048
17,56,1607857229
17,149,1607857315
17,69,1607857672
17,90,1607857829
17,181,1607858365
17,89,1607858960
17,186,1607859013
17,160,1607859428
17,113,1607859638
17,113,1607859962
17,143,1607860358
17,28,1607860855
17,20,1607861079
17,35,1607861440
17,84,1607861545
17,160,1607861782
17,72,1607861983
17,193,1607862369
17,47,1607862455
17,84,1607862800
17,41,1607863356
17,82,1608238657
17,139,1608239204
17,126,1608239354
17,15,1608239827
17,79,1608240072
17,183,1608240231
17,1,1608240699
17,54,1608241143
17,145,1608241580
17,91,1608241953
17,86,1608242496
17,164,1608243024
17,39,1608243292
17,167,1608243884
17,98,1608244274
17,149,1608244312
17,149,1608244826
17,57,1608245402
17,108,1608245889
17,63,1608245944
17,28,1608246035
17,144,1608246427
17,102,1608246940
17,77,1608247121
17,18,1608247705
17,86,1608247791
17,164,1608248066
17,149,1608543800
17,23,1608544394
17,188,1608544762
17,132,1608544789
17,141,1608544848
17,40,1608545163
17,112,1608545379
17,86,1608545961
17,108,1608546474
17,11,1608546886
17,50,1608547202
17,199,1608547527
20,46,1607829022
20,173,1607829273
20,23,1607829304
20,62,1607829486
20,187,1607829793
20,6,1607830321
20,53,1607830675
20,191,1607830847
20,195,1607831025
20,96,1607831370
20,87,1607831950
20,41,1607832320
20,184,1607832842
20,112,1607833140
20,91,1607833570
20,174,1608071959
20,152,1608072152
20,189,1608072382
20,31,1608072520
20,73,1608072550
20,171,1608073142
20,164,1608073503
20,130,1608073584
20,10,1608073817
20,36,1608074342
20,86,1608074585
20,199,1608074824
20,66,1608770013
20,142,1608770333
20,33,1608770460
20,1,1608770784
20,160,1608771219
20,162,1608771626
20,171,1608772063
20,32,1608772416
20,65,1608772853
20,161,1608773151
20,194,1608773527
20,87,1608773683
20,3,1608773763
20,141,1608773835
20,77,1608773997
20,4,1608774244
20,155,1608774510
20,93,1608774790
20,124,1608775073
20,187,1608775160
20,83,1608775404
20,111,1608775584
20,165,1608776090
20,13,1608983203
20,56,1608983387
20,173,1608983889
20,21,1608984329
20,16,1608984474
20,176,1608984789
20,61,1608984885
20,143,1608985110
20,151,1608985416
20,167,1608985908
20,14,1608986291
20,75,1608986624
20,49,1608987153
20,167,1608987191
20,96,1608987369
20,26,1608987579
20,151,1608987986
21,102,1607658250
21,19,1608023939
21,193,1608149948
21,173,1608149999
21,127,1608150185
21,177,1608150568
21,33,1608151135
21,60,1608151174
21,145,1608151650
21,152,1608152208
21,25,1608426784
21,168,1608427203
21,136,1608427280
21,97,1608427480
21,96,1608427632
21,188,1608428127
21,70,1608428270
21,99,1608428812
21,188,1608429061
21,73,1608429631
21,41,1608429927
21,197,1608430024
21,197,1608430317
21,137,1608430451
21,165,1608430814
21,112,1608431063
21,10,1608431135
21,77,1608431516
21,69,1608432023
21,52,1608432422
21,155,1608432878
21,56,1608433436
21,60,1608433469
21,88,1608433584
21,99,1608433797
21,4,1608434310
21,123,1608434637
21,164,1608493581
21,57,1608494077
21,101,1608494208
21,100,1608494709
21,69,1608494888
21,92,1608495146
21,56,1608495253
21,198,1608495623
21,134,1608496216
21,155,1608496321
21,188,1608496462
21,18,1608496496
21,195,1608496593
21,171,1608496860
21,38,1608497393
21,41,1608497562
21,172,1608497583
21,122,1608497673
21,18,1608497682
21,38,1608497733
21,48,1608498237
21,93,1608498331
21,98,1608498520
21,15,1608498869
21,13,1608499323
21,44,1608499369
21,145,1608723787
21,89,1608724218
21,156,1608724273
21,94,1608724650
21,187,1608724735
21,175,1608724979
21,184,1608724996
21,10,1608725595
21,155,1608725850
21,148,1608726410
21,76,1608726878
21,61,1608727456
21,93,1608727691
21,179,1608727921
21,182,1608728462
21,155,1608728524
21,29,1608728939
22,45,1607632021
22,99,1607632564
23,13,1607694478
23,180,1607694656
23,127,1607981856
23,96,1607982306
23,117,1607982735
23,77,1607983320
23,140,1607983874
23,136,1607984346
23,69,1607984395
23,89,1607984589
23,122,1607985105
23,70,1607985380
23,101,1607985511
23,19,1607985667
23,77,1607985949
23,151,1607986361
23,185,1607986766
23,187,1607987275
23,198,1607987826
23,24,1607987857
23,135,1607988194
23,65,1607988389
23,100,1607988780
23,25,1607989306
23,140,1607989552
23,192,1607989605
24,159,1607567428
24,18,1607567878
24,73,1607567921
24,101,1607568290
24,190,1607568839
24,127,1607569055
24,117,1607569538
24,190,1607570082
24,189,1607570339
24,20,1607570696
24,150,1607571050
24,34,1607571266
24,89,1607571782
24,156,1607572040
24,122,1607572435
24,14,1607572636
24,8,1607572682
24,197,1607572828
24,15,1607573368
24,89,1607573593
24,42,1607573685
24,13,1607573713
24,48,1607573863
24,131,1607574177
24,115,1607574262
24,3,1607574518
24,77,1607574809
24,157,1607575135
25,52,1607564069
25,15,1607564351
25,29,1607564620
25,151,1607564900
25,77,1607565166
25,4,1607565182
25,171,1607565781
25,26,1607565832
25,123,1607566211
25,136,1607566616
25,123,1607566853
25,148,1607567088
25,39,1607567157
25,79,1607567362
25,124,1607567917
25,148,1607568448
25,71,1607568711
25,190,1607569066
25,171,1607569145
25,29,1607569232
25,99,1607569753
25,125,1607569775
25,58,1607569963
25,51,1607570396
25,192,1607570793
25,159,1607570947
25,102,1607617775
25,94,1607617846
25,136,1607618322
25,34,1607618417
25,156,1608124847
25,22,1608125214
25,47,1608125348
25,32,1608125574
25,77,1608125577
25,83,1608126158
25,105,1608126388
25,3,1608126972
25,189,1608127357
26,146,1607652174
26,64,1607652245
26,77,1607652388
26,70,1607652511
26,18,1607652938
26,60,1607653243
26,70,1607653652
26,175,1607653726
26,82,1607654089
26,8,1607654193
26,127,1607654687
26,70,1607655063
26,133,1607655584
26,155,1607655770
26,123,1607655818
26,175,1607656239
26,176,1607656376
26,5,1607656613
26,197,1607656969
27,101,1607730712
27,29,1607730973
27,185,1607731296
27,17,1607731641
27,116,1607732137
27,131,1607732489
27,15,1607733059
27,127,1607733141
27,112,1607733158
27,21,1607733579
27,72,1607734090
27,187,1607734403
27,139,1607734883
27,93,1607735188
27,70,1607735466
27,82,1607735681
27,128,1607735895
27,155,1607736466
27,29,1607736755
27,86,1607737317
27,69,1607737485
27,104,1607737811
27,87,1607738217
27,20,1607738286
27,179,1607738740
27,111,1607894688
27,158,1607894878
27,69,1607894995
27,48,1607895239
27,198,1607895676
27,193,1607895991
27,10,1607896420
27,134,1607896604
27,181,1607896912
27,145,1608041554
27,61,1608041576
27,150,1608042118
28,5,1607731781
28,136,1607732209
28,15,1607732454
28,177,1607732807
28,126,1607732961
28,178,1607733252
28,15,1607733845
28,194,1607733944
28,185,1607734071
28,139,1607734607
28,134,1607735132
28,82,1607735501
28,199,1607736020
28,154,1607736095
28,136,1607736128
28,21,1607736333
28,49,1607736915
28,28,1607737368
28,105,1607737882
28,56,1607793858
28,84,1607794201
28,132,1607794667
28,199,1607794949
28,5,1607795126
28,172,1607795327
28,167,1607795759
28,77,1607796153
28,155,1607796701
28,69,1607797229
28,47,1607797798
28,40,1607798210
28,73,1607798275
28,100,1607798619
28,148,1607798835
28,143,1607799180
28,132,1607799737
28,156,1608544226
28,122,1608544387
28,25,1608544961
28,155,1608545512
28,92,1608546077
28,187,1608546247
28,74,1608546804
28,19,1608547339
28,38,1608547354
28,56,1608547647
28,178,1608547650
28,87,1608548146
28,155,1608548491
28,89,1609262714
28,188,1609263012
28,99,1609263428
28,194,1609263653
28,93,1609264156
28,173,1609264596
28,151,1609264615
28,171,1609265188
28,93,1609265453
28,3,1609265695
29,178,1608381445
29,25,1608381883
29,124,1608381896
29,123,1608382055
29,193,1608382216
29,149,1608382381
29,123,1608382795
29,127,1608383357
29,77,1608383425
29,10,1608383470
29,104,1608384015
29,4,1608518490
29,167,1608518690
29,5,1608519043
29,102,1608519089
29,79,1608519502
29,184,1608519939
29,127,1608520080
29,87,1608520544
29,150,1608520588
29,66,1608520703
29,185,1608520862
29,50,1608521065
29,11,1608521109
29,115,1608521677
29,136,1608522214
29,126,1608730426
29,99,1608730602
29,127,1608730860
29,26,1608731178
29,111,1608731185
29,68,1608731659
29,41,1608732060
29,129,1608732649
29,30,1608732839
29,61,1608733392
29,73,1608733735
29,156,1608733901
29,55,1608734201
29,24,1608734328
29,44,1608734847
29,53,1608735051
29,125,1608735405
29,187,1608735817
29,56,1608735835
29,84,1608735858
29,33,1608736213
29,112,1608736390
30,48,1607849672
30,24,1607849813
30,59,1607849969
30,197,1607850416
30,157,1607850550
30,154,1607850620
30,120,1607851019
30,87,1607851439
30,137,1607851468
30,132,1607851999
30,167,1608017025
30,96,1608017332
30,160,1608017579
30,142,1608017604
30,6,1608018152
30,8,1608018288
30,58,1608018373
30,94,1608018714
30,198,1608019187
30,51,1608168362
30,152,1608168384
30,101,1608168408
30,181,1608168500
30,47,1608237974
30,61,1608467572
30,151,1608467738
30,119,1608468100
30,86,1608468547
30,103,1608468655
30,37,1608469018
30,33,1608469183
30,20,1608469719
30,187,1608469970
30,102,1608470423
30,131,1608470892
30,83,1608471322
30,158,1608471894
30,7,1608472289
30,99,1608472468
31,70,1607551169
31,105,1607551435
31,102,1607551661
31,11,1607612024
31,166,1607612283
31,7,1607612628
31,49,1607613191
31,89,1607613258
31,183,1607613810
31,41,1607614234
31,147,1607614562
31,36,1607615152
31,127,1607615528
31,55,1607616033
31,170,1607616533
31,77,1607617028
31,179,1607617413
31,165,1607617806
31,133,1607617872
31,15,1607618461
31,45,1607977473
31,73,1607977928
31,171,1607978521
31,93,1607978724
31,46,1607978919
31,121,1607979430
31,187,1608281610
31,102,1608282178
31,188,1608282468
31,161,1608282670
31,40,1608283171
31,46,1608283683
31,146,1608284122
31,11,1608284389
31,93,1608284876
31,182,1608285033
31,193,1608285463
31,134,1608285582
31,21,1608285766
31,9,1608285925
31,98,1608286468
31,26,1608286836
31,148,1608286921
31,187,1608287413
31,150,1608287715
31,5,1608288314
31,71,1608288453
31,183,1608288620
31,105,1608288625
31,41,1608289171
31,62,1608289455
31,7,1608290041
32,183,1607669148
32,101,1607669158
32,145,1607669574
32,82,1607669849
32,47,1607670306
32,151,1607670768
32,194,1607671348
32,198,1607671387
32,1,1607671436
32,64,1607671988
32,188,1607672535
32,44,1607672818
32,116,1607672941
32,99,1607673327
32,114,1607673429
32,145,1607673772
32,187,1607673780
32,98,1607674169
32,162,1607674595
32,111,1607675104
32,180,1607675426
32,168,1607675733
33,84,1607848441
33,44,1607848756
33,29,1607849180
33,196,1607849206
33,52,1607849663
33,150,1607850237
33,94,1607850632
33,181,1607850699
33,3,1607851156
33,175,1607851523
33,120,1607851554
33,161,1607851695
33,129,1607851972
33,127,1607852538
33,194,1607852758
33,77,1607853173
33,117,1607853349
33,173,1607853742
33,6,1607853874
33,37,1607853959
33,70,1607854066
33,131,1607854209
33,71,1607854367
33,182,1608128483
33,188,1608128729
33,165,1608128955
33,7,1608129077
33,175,1608129606
33,122,1608129728
33,178,1608130209
33,94,1608130469
33,16,1608130797
33,54,1608131190
33,172,1608131594
33,127,1608131639
33,77,1608131773
33,82,1608132352
33,28,1608132570
33,30,1608132598
33,142,1608133152
33,192,1608133214
33,126,1608133561
33,101,1608133982
33,7,1608134434
33,46,1608395673
33,174,1608627165
33,178,1608627732
33,52,1608627762
33,152,1608628139
33,132,1608628348
33,190,1608628679
33,14,1608628801
33,155,1608629240
34,119,1607653091
34,61,1607653639
34,148,1607653643
34,175,1607654199
34,24,1607654634
34,119,1607654832
34,177,1607654901
34,98,1607655386
34,101,1607655653
34,123,1607656044
34,72,1607656382
34,141,1607656856
34,28,1607989181
34,190,1607989366
34,151,1607989750
34,139,1607990142
34,111,1607990710
34,127,1607990906
34,100,1607991466
34,7,1607991890
34,162,1607992162
34,33,1607992513
34,44,1607992903
34,91,1607993264
34,123,1607993774
34,160,1607994192
34,71,1607994638
34,158,1607995182
34,101,1607995280
34,96,1607995444
34,94,1607995513
34,179,1607995527
34,151,1607995784
34,14,1607995856
34,130,1607996108
34,5,1607996380
34,150,1607996645
34,40,1607996983
34,138,1608197960
34,117,1608198450
34,47,1608198665
34,12,1608198756
34,164,1608199325
34,28,1608199400
34,57,1608199723
34,5,1608200141
34,109,1608200683
34,99,1608200976
34,188,1608201128
34,179,1608201433
34,106,1608201468
34,117,1608201612
34,197,1608201988
34,147,1608202215
34,81,1608202651
34,154,1608202889
34,148,1608202916
34,134,1608203495
34,71,1608203924
34,184,1608204289
34,73,1608204540
34,65,1608204815
34,155,1608205219
34,171,1608205763
34,120,1608206348
34,120,1608278235
34,126,1608278508
34,175,1608278645
34,123,1608278848
34,128,1608279232
34,38,1608279402
34,85,1608279809
34,184,1608280033
34,115,1608280091
34,182,1608280686
34,22,1608280858
34,49,1608281357
34,77,1608281555
34,21,1608281893
34,145,1608282307
34,151,1608282626
34,46,1608282644
34,83,1608282814
34,46,1608283214
34,190,1608283229
34,11,1608283671
34,6,1608552920
34,134,1608552945
34,150,1608552951
34,122,1608553290
34,73,1608553817
34,102,1608554054
34,78,1608554263
34,181,1608554686
34,48,1608635995
34,161,1608636474
34,54,1608636834
34,143,1608637039
34,187,1608637493
34,39,1608637939
34,89,1608638492
34,52,1608825753
34,2,1608825807
34,197,1608826204
34,166,1608826545
34,91,1608827047
34,102,1608827424
34,109,1608827663
34,177,1608828060
34,66,1608828384
34,46,1608828611
34,150,1608828963
34,177,1608828984
34,160,1608829185
34,24,1608829432
34,69,1608829438
34,189,1608830030
36,19,1607564324
36,178,1607564416
36,139,1607564496
36,18,1607564894
36,68,1607565457
36,87,1607565674
36,159,1607566251
36,85,1607566577
36,70,1607566889
36,118,1607567412
36,175,1607567926
36,0,1607568192
36,141,1607568585
36,158,1607568631
36,159,1607568957
36,31,1607569139
36,45,1607569341
36,131,1607569391
36,197,1607569962
36,150,1607637285
36,150,1607637703
36,52,1607637927
36,171,1607638392
36,161,1607638689
36,139,1607639118
36,184,1607639235
36,58,1607639553
36,178,1607639815
36,61,1607640391
36,148,1607640737
36,53,1607640892
36,179,1607729984
36,61,1607730436
36,161,1607730483
36,138,1607730742
36,61,1607730979
36,89,1607731075
36,19,1607731425
36,194,1607731676
36,73,1607732261
36,178,1607732537
36,131,1607732910
36,9,1607733124
36,38,1607733282
36,144,1607733840
36,35,1607733934
36,182,1607734513
36,114,1607734725
36,52,1607735227
36,14,1607735721
36,41,1607735781
37,56,1607536673
37,193,1607536850
37,32,1607537379
37,162,1607537675
37,60,1607538262
37,121,1607538537
37,26,1607539004
37,50,1607539480
37,173,1607539542
37,126,1607539728
37,99,1607539758
37,118,1607539998
37,152,1607540590
37,85,1607541095
37,124,1607541345
37,194,1607541518
37,141,1607541544
37,116,1607541847
37,82,1607574245
37,189,1607574835
37,152,1607574899
37,13,1607575045
37,73,1607575124
37,3,1607575371
37,193,1607575473
37,76,1607575971
37,151,1607576110
37,105,1607576482
37,116,1607576534
37,121,1607681065
37,91,1607681331
37,61,1607681768
37,11,1607682088
37,28,1607682631
37,37,1607683170
37,11,1607683276
37,0,1607683827
37,13,1607684027
37,63,1607684515
37,1,1607684530
37,55,1607901089
37,20,1607901661
37,96,1607901779
37,171,1607902029
37,156,1607902128
37,172,1607902590
37,145,1607902705
37,84,1607903073
37,136,1607903342
37,136,1607903705
37,117,1607903766
37,187,1607904076
37,183,1607904523
37,41,1607904720
37,36,1607904757
37,173,1607905321
37,136,1607905645
37,92,1607905811
37,147,1607906118
37,168,1607906637
37,18,1607906863
37,179,1607907023
37,190,1607907594
39,71,1607528860
39,50,1607529005
39,83,1607529026
39,117,1607529539
39,123,1607530056
39,70,1607530343
39,65,1607530428
39,69,1607530946
39,75,1607531511
39,38,1607531760
39,98,1607531973
39,4,1607532197
39,24,1607532489
39,80,1607532809
39,32,1607909277
39,198,1607909689
39,28,1607910074
39,128,1607910202
39,149,1607910488
39,38,1607910911
39,134,1607911104
39,150,1607911157
39,61,1607911371
39,28,1607911964
39,78,1607912528
39,68,1607912794
39,73,1607913175
39,143,1607913773
39,36,1607914089
39,151,1607914244
39,117,1607914302
39,47,1607914816
39,17,1607915362
39,62,1607915572
39,39,1608066688
39,56,1608067007
40,177,1607784091
40,148,1607784504
40,149,1607784599
40,101,1607784968
40,33,1607785037
40,94,1607785444
40,148,1607785625
40,153,1607785767
40,31,1607785788
40,73,1607786059
40,28,1607786469
40,151,1607786511
40,7,1607786695
40,26,1607786925
40,113,1607787365
40,42,1607787380
40,82,1607787760
40,25,1607787777
40,145,1607788147
40,21,1607788463
40,123,1607788645
40,15,1607789034
40,3,1607789483
40,26,1607789852
40,18,1607790005
40,125,1607790394
40,147,1607790504
41,187,1607609910
41,89,1607610149
41,61,1607610268
41,47,1607610274
41,146,1607610293
41,63,1607610388
41,0,1607610753
41,38,1607611096
41,75,1607611378
41,103,1607611877
41,193,1607612110
41,149,1607612568
41,182,1607612908
41,198,1607613320
41,31,1607613824
41,109,1607613895
41,179,1607614045
41,126,1607614475
41,46,1607614759
41,97,1607615100
41,187,1607615162
41,117,1607615207
41,145,1607615709
41,127,1607615713
41,109,1607616231
41,188,1607616474
41,6,1607616758
41,65,1607696658
41,128,1607696988
41,53,1607697417
41,8,1607697556
41,101,1607698150
41,77,1607698388
41,77,1607698937
41,93,1607699466
41,193,1607700058
41,187,1607700168
41,123,1607700237
41,156,1607700533
41,127,1607701125
41,175,1607701692
41,177,1607702014
41,138,1607702096
41,180,1607702494
41,123,1607702530
41,116,1607702797
41,91,1607703135
41,81,1607703207
41,63,1607703681
41,91,1607703943
41,37,1607704500
41,176,1607705019
41,136,1607705387
41,171,1607705394
41,86,1607719098
41,61,1607719685
41,150,1607720057
41,14,1607720565
41,87,1608136267
41,95,1608136608
41,6,1608136988
41,93,1608137175
41,161,1608137277
41,68,1608137727
41,150,1608137786
41,149,1608138178
41,188,1608138593
41,3,1608139188
41,54,1608139493
41,57,1608139829
41,79,1608140395
41,188,1608140812
41,135,1608177415
41,87,1608177549
41,51,1608177694
41,39,1608177940
41,119,1608178171
41,131,1608178489
41,80,1608178598
41,21,1608178622
41,46,1608178866
41,139,1608179053
41,152,1608179127
41,198,1608179182
41,179,1608179620
42,89,1607607029
42,160,1607607464
42,199,1607714451
42,62,1607714501
42,93,1607714720
42,196,1607714902
42,167,1607715276
42,199,1607715538
42,46,1607715754
42,8,1607715961
42,119,1607716552
42,179,1607716850
42,46,1607717207
42,69,1607717440
42,156,1607717541
42,131,1607717744
42,121,1607718110
42,28,1607718149
42,13,1607718592
42,62,1607718867
42,3,1607719253
42,100,1607719415
42,199,1607796012
42,24,1607796138
42,100,1607796718
42,48,1607797296
42,31,1607797469
42,112,1607797575
42,131,1607798083
42,165,1607798500
42,33,1607798934
42,122,1607799191
42,145,1607799507
42,15,1607874422
42,13,1607874690
42,21,1607875114
42,183,1607875382
42,124,1607875420
42,111,1607875945
42,147,1607876293
42,26,1607876590
42,101,1607876930
42,128,1607877495
42,72,1607877700
42,105,1607985169
42,155,1607985339
42,118,1607985586
42,31,1607986025
42,73,1607986504
42,57,1607986622
42,25,1608252659
42,96,1608252953
42,103,1608281447
42,51,1608281786
42,155,1608282176
42,147,1608282252
42,50,1608282851
42,177,1608283011
42,132,1608283531
42,149,1608283873
42,185,1608284073
42,15,1608284171
42,53,1608284625
42,19,1608285152
42,165,1608285211
42,47,1608285412
42,152,1608285485
42,55,1608285607
42,173,1608285787
42,145,1608286165
42,191,1608286687
42,123,1608286722
42,99,1608287102
42,77,1608287445
42,136,1608287967
42,191,1608288313
42,69,1608288818
42,117,1608288959
45,54,1607566635
45,197,1607566795
45,70,1607566847
45,126,1607567017
45,172,1607567555
45,38,1607568134
45,1,1607568166
45,108,1607568357
45,102,1607568946
45,54,1607569083
45,140,1607569249
45,147,1607569734
45,84,1607749564
45,49,1607750124
45,89,1607750652
45,122,1607750999
45,181,1607751065
45,28,1607751326
45,62,1607751908
45,61,1608371303
45,114,1608371645
45,124,1608371872
45,145,1608372026
45,28,1608372355
45,119,1608372589
45,61,1608372886
45,30,1608373403
45,174,1608373914
45,10,1608373986
45,175,1608374003
45,14,1608374270
45,46,1608374308
45,196,1608374336
45,184,1608374927
45,125,1608375163
45,188,1608375327
45,30,1608375490
45,181,1608375665
45,19,1608375747
45,107,1608376169
45,125,1608376188
45,48,1608376290
45,86,1608376788
45,15,1608377155
45,131,1608377649
45,167,1608377722
45,127,1608378033
46,135,1607662632
46,103,1607663184
46,63,1607663388
46,190,1607663898
46,79,1607664391
46,2,1607664872
46,88,1607665175
46,72,1607665285
46,127,1607665660
46,109,1607665696
46,73,1607665758
46,65,1607750091
46,102,1607750410
46,21,1607750837
46,121,1607750883
46,194,1607884593
46,21,1607884771
46,80,1607884929
46,169,1607885184
46,168,1607885244
46,141,1607885804
46,100,1607885963
46,190,1607886413
46,15,1607886848
46,191,1607887060
46,25,1607887211
46,89,1607887752
46,184,1607888329
46,131,1607888547
46,101,1607888966
46,136,1607889105
46,111,1608167565
46,126,1608167718
46,125,1608167941
46,4,1608168260
46,92,1608168459
46,182,1608168760
46,3,1608169216
46,50,1608169295
46,101,1608169746
46,162,1608170070
46,46,1608170374
46,86,1608170476
46,48,1608328031
46,18,1608328411
46,7,1608328716
46,72,1608328849
46,89,1608329254
46,143,1608329580
46,45,1608329588
46,161,1608329925
46,138,1608330005
46,198,1608330287
46,131,1608330482
46,109,1608330578
46,32,1608331085
46,75,1608331210
46,74,1608331687
46,62,1608331899
46,30,1608331979
46,185,1608332063
46,197,1608332126
46,150,1608332256
46,4,1608332416
46,57,1608332585
46,154,1608332942
46,47,1608333104
46,82,1608753875
46,104,1608754390
46,72,1608754463
46,93,1608754653
46,145,1608754704
46,142,1608754740
46,101,1608754957
47,35,1607711431
